date,ticker,open,high,low,close,volume
2026-06-10,JNJ,41.4241,42.2166,40.9455,41.7344,593743
2026-06-11,JNJ,41.3436,42.0851,41.2697,42.01,462415
2026-06-12,JNJ,41.8484,42.4324,41.0956,41.6772,950528
2026-06-15,JNJ,41.3995,41.4953,40.6995,40.7939,238281
2026-06-16,JNJ,41.0253,41.0849,40.4959,40.5548,323236
2026-06-17,JNJ,40.4175,41.6786,39.9526,41.2046,319293
2026-06-18,JNJ,41.2218,41.9698,41.1703,41.9174,383812
2026-06-19,JNJ,41.4714,41.8189,40.82,41.165,1173717
2026-06-22,JNJ,40.8669,41.6765,40.7209,41.5281,1466792
2026-06-23,JNJ,41.5916,41.89,40.9711,41.2671,852074
2026-06-24,JNJ,41.1515,41.5877,40.2849,40.7165,1043709
2026-06-25,JNJ,40.9778,40.9965,38.9911,39.0089,315104
2026-06-26,JNJ,38.9555,39.3488,36.8026,37.1779,1239028
2026-06-29,JNJ,37.3246,38.4823,37.2514,38.4069,1138745
2026-06-30,JNJ,38.204,38.5647,37.9669,38.3268,859983
2026-07-01,JNJ,38.0788,38.4667,37.5513,37.9378,852749
2026-07-02,JNJ,38.1337,38.2586,36.8451,36.9662,528474
2026-07-03,JNJ,37.1639,37.4725,36.2934,36.5973,345422
2024-07-30,JPM,443.4598,448.068,438.8516,443.4598,1523353
2024-07-31,JPM,444.1757,444.5713,435.3511,435.7392,527342
2024-08-01,JPM,437.6842,443.8633,437.6259,443.8042,747230
2024-08-02,JPM,447.1974,457.7625,443.8066,454.3176,669352
2024-08-05,JPM,455.0867,457.1038,447.7144,449.7077,1045016
2024-08-06,JPM,445.6694,449.5209,426.7803,430.5007,2142280
2024-08-07,JPM,429.5402,443.8601,422.7149,436.9176,844261
2024-08-08,JPM,436.1263,447.8361,432.3611,444.0029,383855
2024-08-09,JPM,439.3606,444.357,436.3345,441.3174,388948
2024-08-12,JPM,441.6922,448.4925,431.4983,438.2455,986844
2024-08-13,JPM,436.8968,447.6459,432.4906,443.1763,906209
2024-08-14,JPM,435.387,464.8979,429.695,458.8986,559697
2024-08-15,JPM,458.5569,459.8548,446.6331,447.9009,560195
2024-08-16,JPM,447.3659,452.4153,447.2789,452.3273,341981
2024-08-19,JPM,455.0961,469.1755,448.1615,462.1336,419707
2024-08-20,JPM,468.3965,474.8326,455.5583,461.9052,1110556
2024-08-21,JPM,457.3854,474.1476,454.45,471.124,929127
2024-08-22,JPM,465.0605,478.1085,459.1832,472.1416,686904
2024-08-23,JPM,471.854,481.6063,460.4491,470.1666,856484
2024-08-26,JPM,470.5771,473.1981,457.8873,460.4519,1395397
2024-08-27,JPM,455.8172,472.3109,454.7344,471.1917,1220688
2024-08-28,JPM,471.6311,472.641,467.1807,468.1833,2192431
2024-08-29,JPM,465.699,482.0067,458.302,474.4703,637940
2024-08-30,JPM,471.9716,479.9413,466.6697,474.6097,1431206
2024-09-02,JPM,471.6566,475.8141,463.3101,467.4303,298562
2024-09-03,JPM,468.2189,474.5085,465.1982,471.467,1782894
2024-09-04,JPM,472.6496,479.8466,472.5976,479.7938,874862
2024-09-05,JPM,476.9611,477.339,468.0055,468.3765,543640
2024-09-06,JPM,469.348,471.8127,463.8871,466.3359,703094
2024-09-09,JPM,465.2255,487.0127,460.1606,481.7677,1507558
2024-09-10,JPM,483.542,493.5638,483.2891,493.3058,3299535
2024-09-11,JPM,489.7525,513.8141,485.3964,509.2843,1069730
2024-09-12,JPM,505.5003,513.4815,505.0669,513.0416,1577584
2024-09-13,JPM,513.6517,523.6308,513.5813,523.559,706821
2024-09-16,JPM,521.2747,542.1028,520.0509,540.8331,448864
2024-09-17,JPM,546.518,546.8788,540.8419,541.1992,1514015
2024-09-18,JPM,540.5915,548.453,519.2314,526.8937,449554
2024-09-19,JPM,519.4966,555.0885,515.5211,550.8729,720571
2024-09-20,JPM,550.3517,557.928,544.1309,551.692,1584924
2024-09-23,JPM,553.5753,555.8121,542.4739,544.6747,174253
2024-09-24,JPM,542.0255,551.6198,534.1709,543.7404,585385
2024-09-25,JPM,534.5982,561.4131,528.2482,554.8228,618112
2024-09-26,JPM,547.8459,550.1091,526.6895,528.8743,3200571
2024-09-27,JPM,534.2328,538.5919,507.0097,511.1807,1325843
2024-09-30,JPM,512.4721,516.433,499.5257,503.4167,1152029
2024-10-01,JPM,499.6138,502.2836,492.0696,494.7131,561519
2024-10-02,JPM,492.4947,503.2614,491.2373,501.9797,1212567
2024-10-03,JPM,504.0751,517.8015,495.9521,509.5897,1319836
2024-10-04,JPM,509.5223,509.677,506.4449,506.5987,1131411
2024-10-07,JPM,508.6001,516.2569,506.1499,513.7818,1526268
2024-10-08,JPM,518.6203,524.2778,517.0761,522.7214,464903
2024-10-09,JPM,526.0821,531.1108,502.2353,507.0823,970987
2024-10-10,JPM,508.7924,508.9682,496.0824,496.2539,778051
2024-10-11,JPM,496.6006,511.4028,492.8818,507.6016,798363
2024-10-14,JPM,506.9739,512.391,498.5902,503.9752,1126854
2024-10-15,JPM,501.3212,520.664,498.5494,517.8011,845416
2024-10-16,JPM,517.8361,538.638,515.4792,536.1975,601673
2024-10-17,JPM,534.9881,552.2975,505.7959,522.708,555567
2024-10-18,JPM,521.1004,525.0532,519.03,522.9753,854553
2024-10-21,JPM,523.0148,526.735,514.5184,518.2044,333739
2024-10-22,JPM,518.3814,519.193,514.4854,515.2921,516759
2024-10-23,JPM,516.2647,520.0968,513.0748,516.9029,1056425
2024-10-24,JPM,517.7509,521.6625,512.3126,516.2125,322457
2024-10-25,JPM,514.2689,532.1687,506.4913,524.2403,510742
2024-10-28,JPM,523.8235,547.0362,521.4072,544.5244,1124455
2024-10-29,JPM,549.3943,565.1029,536.433,552.0782,1204740
2024-10-30,JPM,549.0031,550.5131,542.4557,543.9518,1432706
2024-10-31,JPM,545.2751,551.4858,533.5873,539.7349,1976206
2024-11-01,JPM,539.8299,542.9178,530.7959,533.8496,874342
2024-11-04,JPM,539.1197,540.2616,524.4837,525.597,252648
2024-11-05,JPM,527.1425,533.9781,509.986,516.6861,1020632
2024-11-06,JPM,518.4989,527.4228,516.0738,524.9675,68524
2024-11-07,JPM,532.6271,543.4857,525.1511,535.9629,334659
2024-11-08,JPM,537.8846,542.9544,537.4693,542.5355,1228156
2024-11-11,JPM,548.3261,550.7912,540.2059,542.6456,567485
2024-11-12,JPM,541.8996,544.6962,539.6855,542.4798,883650
2024-11-13,JPM,543.702,567.6121,536.8025,560.4994,1160673
2024-11-14,JPM,554.3024,566.1811,540.8273,552.671,840063
2024-11-15,JPM,553.9138,559.7796,549.5962,555.45,1628568
2024-11-18,JPM,554.7116,561.4251,549.8623,556.5596,1156664
2024-11-19,JPM,559.8566,561.734,550.7247,552.5777,1364400
2024-11-20,JPM,562.1983,566.3824,539.4789,543.524,2805107
2024-11-21,JPM,542.067,574.9708,538.5187,571.2316,709428
2024-11-22,JPM,566.8417,588.0128,564.043,585.1238,1498611
2024-11-25,JPM,582.1704,586.9142,574.5361,579.2561,1562398
2024-11-26,JPM,578.2077,583.0677,561.1322,565.8886,457923
2024-11-27,JPM,568.1832,572.8583,559.2191,563.8587,396554
2024-11-28,JPM,555.259,562.2747,547.4529,554.4584,623459
2024-11-29,JPM,549.9759,558.486,545.3996,553.8773,478982
2024-12-02,JPM,559.0778,562.939,555.1719,559.0328,1071179
2024-12-03,JPM,559.5735,586.5629,547.3911,574.065,709739
2024-12-04,JPM,575.888,576.8272,570.5236,571.4556,870238
2024-12-05,JPM,574.5034,578.2115,561.1427,564.7881,706548
2024-12-06,JPM,570.4191,581.5711,566.1994,577.3005,831864
2024-12-09,JPM,576.8163,586.7502,530.6982,539.998,1283427
2024-12-10,JPM,540.2837,547.5712,528.985,536.2177,1257500
2024-12-11,JPM,531.031,552.9432,520.9386,542.6304,1150332
2024-12-12,JPM,542.7196,549.9071,538.9777,546.1416,284257
2024-12-13,JPM,543.0488,546.0453,541.0875,544.0803,564011
2024-12-16,JPM,547.8558,555.338,542.8068,550.2668,560515
2024-12-17,JPM,545.3847,562.1184,541.0968,557.7335,914893
2024-12-18,JPM,559.6918,574.3875,551.1526,565.7558,880838
2024-12-19,JPM,564.2122,567.2789,557.7088,560.7568,507114
2024-12-20,JPM,563.0588,565.2199,549.345,551.4616,371997
2024-12-23,JPM,553.3908,557.87,533.6872,538.0421,1197240
2024-12-24,JPM,533.5947,540.6255,526.6352,533.6652,647914
2024-12-25,JPM,543.9465,545.6194,535.8515,537.5046,2355766
2024-12-26,JPM,540.0005,543.5932,539.687,543.2778,1361542
2024-12-27,JPM,535.4223,542.2167,534.4325,541.2162,573491
2024-12-30,JPM,536.1858,539.003,521.7262,524.482,1293071
2024-12-31,JPM,529.8735,531.5578,521.6873,523.3508,1058511
2025-01-01,JPM,524.3102,533.7399,505.8584,515.1229,806370
2025-01-02,JPM,517.5242,526.123,510.4094,518.9881,1151571
2025-01-03,JPM,521.6287,547.5456,514.3765,540.0374,742039
2025-01-06,JPM,538.7955,540.7712,537.702,539.676,2510294
2025-01-07,JPM,532.2236,557.3882,525.0902,550.0163,535407
2025-01-08,JPM,551.6332,552.1312,551.6297,552.1277,1125943
2025-01-09,JPM,558.1866,560.2244,537.5883,539.5582,1056700
2025-01-10,JPM,537.7219,545.0465,526.5307,533.802,511042
2025-01-13,JPM,535.8216,544.7218,509.5278,518.1342,658877
2025-01-14,JPM,518.6322,523.002,511.9183,516.2682,265140
2025-01-15,JPM,520.242,522.352,515.7619,517.8622,910912
2025-01-16,JPM,517.6556,526.7332,516.8462,525.9109,366804
2025-01-17,JPM,527.2114,527.8279,518.7965,519.4039,871150
2025-01-20,JPM,514.9851,532.2019,513.9647,531.1494,732957
2025-01-21,JPM,535.3704,536.2268,510.6776,511.4958,885744
2025-01-22,JPM,516.0596,516.3849,500.5163,500.832,995084
2025-01-23,JPM,499.6147,501.6057,485.8042,487.7479,1147897
2025-01-24,JPM,485.8305,489.7956,477.2834,481.2107,406616
2025-01-27,JPM,483.0782,489.2147,481.1358,487.2556,679753
2025-01-28,JPM,488.0713,501.1368,487.7781,500.8359,853930
2025-01-29,JPM,500.7994,518.1527,498.2942,515.5736,1755590
2025-01-30,JPM,512.4927,513.9332,510.6573,512.0967,951634
2025-01-31,JPM,512.9058,518.14,507.2459,512.4757,739985
2025-02-03,JPM,514.1322,514.2106,508.9838,509.0615,622661
2025-02-04,JPM,510.5235,521.5377,506.5535,517.5134,273694
2025-02-05,JPM,521.4279,532.9289,491.6355,502.724,1005566
2025-02-06,JPM,499.7106,505.6811,488.4465,494.3529,410715
2025-02-07,JPM,493.4771,516.8462,492.2889,515.6048,1158344
2025-02-10,JPM,517.1537,524.1853,503.2815,510.2188,504317
2025-02-11,JPM,510.8107,515.4297,499.0219,503.5755,634014
2025-02-12,JPM,504.178,505.1787,490.6004,491.5761,267228
2025-02-13,JPM,490.7217,516.2277,490.6821,516.1861,419462
2025-02-14,JPM,514.8387,516.5103,514.0712,515.7414,967391
2025-02-17,JPM,520.0752,522.2618,501.5959,503.7137,205464
2025-02-18,JPM,509.8897,524.0177,504.4704,518.5067,378264
2025-02-19,JPM,516.4827,524.0009,513.9422,521.436,940842
2025-02-20,JPM,520.1187,536.1325,519.0442,535.0271,426287
2025-02-21,JPM,531.6818,533.4988,522.3029,524.094,498417
2025-02-24,JPM,525.085,529.9964,519.0706,523.9717,931742
2025-02-25,JPM,525.653,534.8416,511.9932,521.1023,2707399
2025-02-26,JPM,521.3007,541.3428,517.7906,537.7221,224306
2025-02-27,JPM,539.3082,544.4191,526.735,531.7745,442902
2025-02-28,JPM,533.5386,540.527,520.3442,527.2502,374059
2025-03-03,JPM,532.8319,532.9037,526.2551,526.3261,516389
2025-03-04,JPM,530.9628,544.0404,526.3485,539.3533,1024069
2025-03-05,JPM,533.9613,541.6204,529.2702,536.9035,796928
2025-03-06,JPM,541.7761,542.5999,524.0936,524.8918,762844
2025-03-07,JPM,523.1412,533.129,522.0307,531.9996,764625
2025-03-10,JPM,534.5138,536.8653,527.7173,530.0492,1055395
2025-03-11,JPM,529.0348,533.7599,528.1178,532.8363,482084
2025-03-12,JPM,530.7004,534.7809,517.0526,521.0591,1544245
2025-03-13,JPM,520.8794,526.2639,519.6097,524.9841,1068413
2025-03-14,JPM,527.4569,530.7743,511.5156,514.7531,506123
2025-03-17,JPM,518.8349,529.599,516.8745,527.6054,750501
2025-03-18,JPM,520.3303,530.3095,519.3199,529.2817,822457
2025-03-19,JPM,529.3071,535.7574,511.3525,517.6609,920202
2025-03-20,JPM,518.0503,527.2068,513.2108,522.3274,1632550
2025-03-21,JPM,521.4481,532.1251,498.282,508.698,1928995
2025-03-24,JPM,511.4937,513.08,509.3145,510.8989,827631
2025-03-25,JPM,508.6908,513.2239,508.3596,512.8901,1495878
2025-03-26,JPM,516.1874,520.5458,505.2604,509.5629,881853
2025-03-27,JPM,514.1553,514.3494,510.2653,510.458,1176742
2025-03-28,JPM,511.8312,512.2744,511.1972,511.6403,502846
2025-03-31,JPM,511.4716,525.6238,501.5274,515.5994,425975
2025-04-01,JPM,515.3315,519.9221,505.0121,509.5512,574517
2025-04-02,JPM,509.4306,537.3681,503.5473,531.233,410556
2025-04-03,JPM,524.4061,536.0287,522.4185,534.0047,322832
2025-04-04,JPM,539.1374,539.2084,528.5699,528.6395,862082
2025-04-07,JPM,524.1037,538.1795,519.2496,533.2408,765074
2025-04-08,JPM,526.3784,543.6576,526.1183,543.3891,787408
2025-04-09,JPM,541.0959,554.9061,533.6877,547.4114,429709
2025-04-10,JPM,543.8404,551.699,532.9638,540.7781,1293666
2025-04-11,JPM,543.6144,554.0083,521.1604,531.3192,419257
2025-04-14,JPM,531.5057,532.7844,525.9744,527.2429,777307
2025-04-15,JPM,521.2095,552.0484,508.5049,538.9123,1416847
2025-04-16,JPM,538.7326,544.086,537.6366,542.9814,885808
2025-04-17,JPM,545.8345,549.8131,543.7137,547.6851,565715
2025-04-18,JPM,541.648,542.5118,527.3145,528.1568,1487695
2025-04-21,JPM,531.3037,534.1294,509.8363,512.5623,891562
2025-04-22,JPM,511.8198,542.891,504.6001,535.3395,1074321
2025-04-23,JPM,538.7911,566.6733,533.9727,561.6505,496779
2025-04-24,JPM,562.4543,587.9836,558.9422,584.3348,1199593
2025-04-25,JPM,581.3714,585.2884,579.376,583.2865,644823
2025-04-28,JPM,583.0658,583.3481,568.2359,568.5112,1279662
2025-04-29,JPM,568.1968,593.5275,564.7638,589.963,375067
2025-04-30,JPM,594.4436,614.2513,579.561,599.2483,708567
2025-05-01,JPM,603.2702,609.2547,587.6717,593.5599,962578
2025-05-02,JPM,598.045,610.1037,564.2778,575.8898,896561
2025-05-05,JPM,581.145,587.3716,569.4279,575.595,1341700
2025-05-06,JPM,574.1893,619.6426,560.7536,605.4749,554850
2025-05-07,JPM,598.48,607.3577,582.0679,590.8321,638972
2025-05-08,JPM,599.2281,608.314,594.9179,603.9697,1302429
2025-05-09,JPM,604.7087,611.3828,603.2681,609.9298,1059089
2025-05-12,JPM,608.2313,612.0117,602.2816,606.0485,632740
2025-05-13,JPM,607.9175,609.4813,604.635,606.1944,414559
2025-05-14,JPM,602.9715,633.0013,602.1773,632.1686,1003875
2025-05-15,JPM,634.3713,640.4785,594.9897,600.7734,2364857
2025-05-16,JPM,598.8887,604.9796,593.3146,599.4007,236550
2025-05-19,JPM,600.0302,620.4999,588.8222,609.1221,927080
2025-05-20,JPM,607.4732,624.6779,601.2832,618.3768,904860
2025-05-21,JPM,610.3431,630.4724,608.1814,628.2472,1038892
2025-05-22,JPM,625.5703,643.9802,621.2657,639.5792,783880
2025-05-23,JPM,635.2439,660.1791,632.8709,657.7221,363174
2025-05-26,JPM,656.3996,667.9885,646.4049,657.9699,844300
2025-05-27,JPM,660.2066,691.5762,655.1355,686.3047,1535763
2025-05-28,JPM,698.7995,699.2663,672.9251,673.3749,330296
2025-05-29,JPM,673.1833,695.7889,664.8465,687.2775,545859
2025-05-30,JPM,680.8993,684.2385,679.166,682.5012,538500
2025-06-02,JPM,683.4905,697.1601,652.5568,665.8741,1053458
2025-06-03,JPM,664.7184,676.8449,648.1165,660.1599,233504
2025-06-04,JPM,656.4965,657.8151,627.3892,628.6519,1328879
2025-06-05,JPM,625.6608,641.6666,623.6622,639.6234,575165
2025-06-06,JPM,637.3853,649.1263,636.2015,647.9229,490972
2025-06-09,JPM,636.4796,657.9824,627.2996,648.6272,1029346
2025-06-10,JPM,650.1302,669.9275,648.189,667.9332,798565
2025-06-11,JPM,677.5602,685.1165,626.0892,633.1502,2147082
2025-06-12,JPM,626.742,633.3227,612.938,619.442,337086
2025-06-13,JPM,621.349,639.9251,616.6513,635.1233,241307
2025-06-16,JPM,634.7408,638.4228,626.6232,630.2793,445805
2025-06-17,JPM,630.9795,657.2273,629.9668,656.1742,114149
2025-06-18,JPM,654.1299,661.0837,651.4237,658.36,451215
2025-06-19,JPM,660.9362,665.8135,641.1093,645.8754,585275
2025-06-20,JPM,636.7388,652.2467,631.3679,646.791,370246
2025-06-23,JPM,645.5745,661.2814,640.0904,655.7111,232187
2025-06-24,JPM,657.5404,663.5918,646.8962,652.9049,506972
2025-06-25,JPM,650.1201,657.9555,643.9885,651.808,1103301
2025-06-26,JPM,658.0845,666.6633,656.4462,665.0078,525618
2025-06-27,JPM,664.2922,687.4217,661.1249,684.1597,696760
2025-06-30,JPM,680.7801,708.5149,672.5898,700.0922,1036700
2025-07-01,JPM,706.7243,717.5095,701.0482,711.7926,692467
2025-07-02,JPM,718.4428,718.9088,712.3848,712.8472,2050535
2025-07-03,JPM,697.3674,730.8268,688.8434,722.0017,231801
2025-07-04,JPM,720.7309,722.88,712.0385,714.1681,801139
2025-07-07,JPM,715.4633,723.7333,684.1606,692.1613,513963
2025-07-08,JPM,696.895,708.6989,686.6068,698.3886,190986
2025-07-09,JPM,703.5366,708.8261,674.0307,679.1367,159180
2025-07-10,JPM,678.0306,688.6397,657.3339,667.7827,828874
2025-07-11,JPM,668.6253,668.8331,667.7989,668.0065,409953
2025-07-14,JPM,671.5036,690.3122,666.3484,685.053,1018377
2025-07-15,JPM,685.6166,709.4333,675.8998,699.5194,632845
2025-07-16,JPM,697.2746,716.6797,672.0466,691.285,450438
2025-07-17,JPM,691.0071,701.0519,685.3083,695.3176,775033
2025-07-18,JPM,694.8889,697.955,690.8664,693.9283,681667
2025-07-21,JPM,689.0718,699.4552,674.1112,684.4246,1460394
2025-07-22,JPM,672.9999,684.8296,665.7729,677.5537,1172477
2025-07-23,JPM,681.694,683.5991,667.258,669.128,1086670
2025-07-24,JPM,664.7514,675.6963,659.2014,670.1017,635736
2025-07-25,JPM,665.7755,686.2455,657.214,677.5328,581918
2025-07-28,JPM,685.8665,696.1592,678.1496,688.4137,623385
2025-07-29,JPM,681.1457,697.729,680.9678,697.5467,286828
2025-07-30,JPM,703.4449,711.6599,674.5846,682.5557,661573
2025-07-31,JPM,683.1403,690.1288,682.4999,689.4824,690547
2025-08-01,JPM,693.4745,699.0213,679.382,684.8599,937764
2025-08-04,JPM,684.1616,697.9277,683.4997,697.2532,1493638
2025-08-05,JPM,697.9834,705.5248,694.4059,701.9271,1267222
2025-08-06,JPM,695.5695,721.2405,683.7481,709.1877,697539
2025-08-07,JPM,715.0711,722.6065,707.5,715.035,568523
2025-08-08,JPM,712.312,728.5163,688.0414,704.058,1024488
2025-08-11,JPM,701.3784,725.7719,680.5394,704.8303,401237
2025-08-12,JPM,706.4091,743.091,703.7906,740.3467,461953
2025-08-13,JPM,731.9822,734.6471,729.3279,731.9928,441635
2025-08-14,JPM,731.2757,733.6079,719.4295,721.7313,341715
2025-08-15,JPM,723.4759,735.614,714.6684,726.7664,898575
2025-08-18,JPM,727.2374,729.3128,682.8833,684.8377,1615343
2025-08-19,JPM,686.4302,695.1234,676.5171,685.1947,905520
2025-08-20,JPM,693.457,699.9183,668.2066,674.4911,920474
2025-08-21,JPM,678.0045,681.3102,669.8304,673.1123,862910
2025-08-22,JPM,666.5311,689.4262,656.7057,679.4109,1210634
2025-08-25,JPM,673.5697,695.9825,662.731,684.9605,1539081
2025-08-26,JPM,693.1965,694.929,683.5039,685.2165,2207842
2025-08-27,JPM,692.564,694.3571,674.7725,676.524,3563669
2025-08-28,JPM,683.8847,694.3189,666.9115,677.2443,670650
2025-08-29,JPM,681.93,700.6482,669.7825,688.3857,1086042
2025-09-01,JPM,692.7445,695.3872,671.7281,674.3004,353868
2025-09-02,JPM,671.981,708.0889,668.835,704.7893,1639495
2025-09-03,JPM,712.2692,749.3847,703.774,740.5522,593461
2025-09-04,JPM,738.7475,746.0349,730.3371,737.6133,1161407
2025-09-05,JPM,737.7724,739.6037,731.3202,733.1401,1177055
2025-09-08,JPM,733.3326,748.2053,729.9031,744.7226,965169
2025-09-09,JPM,742.9202,758.7855,737.8387,753.6308,470693
2025-09-10,JPM,751.3584,755.8717,741.8902,746.3735,1585177
2025-09-11,JPM,747.1624,759.95,739.9701,752.7044,313735
2025-09-12,JPM,755.5955,760.7812,728.4723,733.5064,433369
2025-09-15,JPM,721.608,757.2737,712.2814,747.611,342867
2025-09-16,JPM,743.3491,753.8203,742.7814,753.245,856336
2025-09-17,JPM,751.8732,768.3559,730.0832,746.4469,473614
2025-09-18,JPM,746.0314,756.2041,732.3111,742.4346,380704
2025-09-19,JPM,742.6342,750.8963,719.9415,728.0412,312930
2025-09-22,JPM,732.2008,734.0019,730.8715,732.6717,791755
2025-09-23,JPM,726.9827,762.0275,715.7089,750.3908,313577
2025-09-24,JPM,756.6364,759.1117,726.3084,728.6923,1133815
2025-09-25,JPM,729.5435,731.6846,725.7035,727.8396,574556
2025-09-26,JPM,723.4975,738.0693,722.1269,736.6737,463285
2025-09-29,JPM,728.1327,732.5024,725.3757,729.7393,267720
2025-09-30,JPM,730.5856,740.0882,714.0043,723.4136,455283
2025-10-01,JPM,726.1971,744.0971,715.1262,732.9237,892248
2025-10-02,JPM,731.6358,740.681,726.1911,735.2097,1231382
2025-10-03,JPM,727.4696,750.5794,715.626,738.5553,938416
2025-10-06,JPM,736.7507,749.0681,736.2988,748.6089,524737
2025-10-07,JPM,752.5722,779.1603,749.3437,775.832,523903
2025-10-08,JPM,775.0342,794.4836,774.6305,794.0701,1069578
2025-10-09,JPM,790.3362,798.4324,784.9095,792.9875,1540436
2025-10-10,JPM,801.5495,806.2041,766.0992,770.5739,590260
2025-10-13,JPM,772.317,799.8979,759.0947,786.4339,594373
2025-10-14,JPM,787.8724,794.8801,777.1279,784.1021,945353
2025-10-15,JPM,781.3021,782.3031,755.7554,756.7249,888939
2025-10-16,JPM,758.3366,773.964,752.496,768.0486,600444
2025-10-17,JPM,774.7517,781.6304,739.3687,745.992,624928
2025-10-20,JPM,754.8406,757.6617,738.7272,741.4985,928706
2025-10-21,JPM,750.3623,758.4165,713.4125,721.1533,2249510
2025-10-22,JPM,719.2367,744.7013,712.7905,738.0862,579685
2025-10-23,JPM,737.4248,749.7448,727.2334,739.5244,876506
2025-10-24,JPM,736.0635,746.5884,719.8221,730.2641,426246
2025-10-27,JPM,728.2438,734.0979,718.6003,724.4237,945981
2025-10-28,JPM,722.9567,732.7841,711.275,721.0768,395165
2025-10-29,JPM,726.1413,726.48,707.0558,707.3857,714633
2025-10-30,JPM,707.4521,733.5613,691.136,717.0244,863788
2025-10-31,JPM,717.9797,719.2711,715.4611,716.7504,615474
2025-11-03,JPM,727.7416,734.0509,680.1881,686.1367,340195
2025-11-04,JPM,691.9926,692.8055,686.6278,687.4353,424847
2025-11-05,JPM,688.6619,695.1527,680.3228,686.796,730209
2025-11-06,JPM,688.0126,700.6251,669.1076,681.6026,335473
2025-11-07,JPM,681.3932,685.8328,674.1769,678.5983,407112
2025-11-10,JPM,669.9664,692.6124,669.9152,692.5593,743907
2025-11-11,JPM,693.9024,705.8166,676.2256,688.0391,184367
2025-11-12,JPM,686.9383,698.9111,684.6908,696.6319,2359137
2025-11-13,JPM,692.3325,710.4506,690.9508,709.0355,390973
2025-11-14,JPM,719.4585,727.2353,719.3679,727.1437,562002
2025-11-17,JPM,722.506,735.6566,711.3276,724.4481,306966
2025-11-18,JPM,726.1244,738.558,725.5198,737.9436,672873
2025-11-19,JPM,740.5198,741.208,733.3655,734.0477,282762
2025-11-20,JPM,738.4844,759.0817,731.8825,752.3557,439614
2025-11-21,JPM,738.8807,780.3119,733.9715,775.1616,1015310
2025-11-24,JPM,774.196,798.6056,764.6591,788.8878,703801
2025-11-25,JPM,795.6475,826.5769,785.6443,816.3139,576738
2025-11-26,JPM,818.2225,830.508,816.8096,829.0763,494271
2025-11-27,JPM,831.5875,834.984,824.8193,828.2019,1109503
2025-11-28,JPM,820.8467,826.3334,813.7182,819.1939,414212
2025-12-01,JPM,816.5064,844.0634,807.9692,835.3294,409868
2025-12-02,JPM,824.187,889.5457,812.372,876.974,811625
2025-12-03,JPM,877.7408,884.7509,872.1882,879.1891,1694330
2025-12-04,JPM,878.963,886.3268,878.6984,886.0601,572349
2025-12-05,JPM,896.2378,900.861,878.6173,883.1732,575350
2025-12-08,JPM,886.2455,890.8858,867.6192,872.1858,603989
2025-12-09,JPM,876.7454,889.6006,873.7937,886.6156,374572
2025-12-10,JPM,887.8681,894.9393,879.9525,887.0169,638664
2025-12-11,JPM,893.7229,916.271,887.4584,909.8931,708809
2025-12-12,JPM,913.1296,950.4754,907.5279,944.6801,1060423
2025-12-15,JPM,961.5165,967.6485,961.4982,967.6301,1332368
2025-12-16,JPM,960.9976,994.0871,950.8182,983.6676,974640
2025-12-17,JPM,992.8849,1009.1223,963.5037,979.5225,523491
2025-12-18,JPM,971.725,974.7882,945.9864,948.9778,1069640
2025-12-19,JPM,949.7156,955.1818,911.1514,916.426,604302
2025-12-22,JPM,921.2474,921.3443,912.8676,912.9635,1010474
2025-12-23,JPM,920.5038,922.9619,890.6472,893.032,453654
2025-12-24,JPM,893.703,939.7825,874.988,920.5062,939432
2025-12-25,JPM,922.1031,941.2174,907.7126,926.7544,420357
2025-12-26,JPM,913.1164,919.4098,907.0102,913.3024,1240062
2025-12-29,JPM,906.6572,959.699,886.2936,938.6176,1033501
2025-12-30,JPM,944.2311,952.0871,928.1823,935.9695,1154531
2025-12-31,JPM,929.3734,949.6373,923.3747,943.5471,458804
2026-01-01,JPM,940.9344,972.1848,934.2745,965.3521,649461
2026-01-02,JPM,967.9638,971.6822,965.9128,969.6278,1086187
2026-01-05,JPM,961.2661,969.1421,936.4566,944.1927,601974
2026-01-06,JPM,952.6626,956.4413,934.9364,938.6596,575713
2026-01-07,JPM,941.1375,942.6719,941.1229,942.6573,787713
2026-01-08,JPM,949.1013,960.2869,919.8442,930.8143,1030329
2026-01-09,JPM,931.547,936.8529,907.3641,912.5618,688324
2026-01-12,JPM,907.1369,920.3025,874.9899,887.876,626580
2026-01-13,JPM,891.3092,917.7107,855.0999,881.202,468342
2026-01-14,JPM,887.0333,902.1535,875.912,890.9827,149678
2026-01-15,JPM,897.6554,901.94,873.8289,878.0198,556962
2026-01-16,JPM,872.9554,882.548,864.9917,874.5696,1430510
2026-01-19,JPM,876.4382,891.9269,871.2574,886.6855,794713
2026-01-20,JPM,883.5379,892.0723,879.623,888.1371,559212
2026-01-21,JPM,896.9846,908.6303,893.9254,905.5419,287123
2026-01-22,JPM,905.9126,911.4472,890.1146,895.5861,1304637
2026-01-23,JPM,886.1035,896.1169,872.8573,882.8338,384513
2026-01-26,JPM,886.4734,894.3453,865.9152,873.6734,865512
2026-01-27,JPM,870.0059,898.7334,849.8053,878.3393,840206
2026-01-28,JPM,879.8522,892.4709,878.1643,890.762,721537
2026-01-29,JPM,899.1555,917.6638,875.3981,893.7961,965585
2026-01-30,JPM,899.945,923.6427,882.6885,906.265,683112
